   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      466    0.001    0.000    0.001    0.000 _weakrefset.py:36(__init__)
      482    0.001    0.000    0.001    0.000 common.py:20(_decode_string)
      228    0.000    0.000    0.001    0.000 context.py:206(_get_attribute_templates)
       24    0.000    0.000    0.001    0.000 containers.py:110(from_types)
      196    0.001    0.000    0.001    0.000 linecache.py:53(checkcache)
       40    0.000    0.000    0.001    0.000 fromnumeric.py:2222(amax)
      353    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:393(_check_name_wrapper)
        8    0.000    0.000    0.001    0.000 hashlib.py:73(__get_builtin_constructor)
      128    0.000    0.000    0.001    0.000 ir.py:175(binop)
     1488    0.001    0.000    0.001    0.000 {built-in method posix.fspath}
      231    0.000    0.000    0.001    0.000 packer.py:139(<genexpr>)
       61    0.000    0.000    0.001    0.000 cgutils.py:55(create_struct_proxy)
     1028    0.001    0.000    0.001    0.000 dataflow.py:781(make_temp)
       36    0.000    0.000    0.001    0.000 cgutils.py:207(_getvalue)
        4    0.000    0.000    0.001    0.000 static_getitem.py:71(apply)
        1    0.000    0.000    0.001    0.001 nrtdynmod.py:65(_define_nrt_decref)
        4    0.000    0.000    0.001    0.000 callconv.py:357(_get_return_status)
       80    0.000    0.000    0.001    0.000 fromnumeric.py:2840(round_)
       70    0.000    0.000    0.001    0.000 pythonapi.py:1341(reflect_native_value)
      384    0.001    0.000    0.001    0.000 numpy_support.py:325(<listcomp>)
       46    0.000    0.000    0.001    0.000 typeinfer.py:783(seed_argument)
       55    0.000    0.000    0.001    0.000 module.py:197(_get_metadata_lines)
      557    0.001    0.000    0.001    0.000 sre_parse.py:159(__len__)
        2    0.000    0.000    0.001    0.001 caching.py:176(from_function)
       40    0.001    0.000    0.001    0.000 {built-in method builtins.print}
        2    0.001    0.001    0.001    0.001 {built-in method _posixsubprocess.fork_exec}
      884    0.001    0.000    0.001    0.000 lowering.py:238(typeof)
       10    0.000    0.000    0.001    0.000 cgutils.py:144(_get_ptr_by_name)
       15    0.000    0.000    0.001    0.000 codegen.py:620(_create_empty_module)
        4    0.000    0.000    0.001    0.000 base.py:718(debug_print)
       54    0.000    0.000    0.001    0.000 dataflow.py:332(op_CALL_FUNCTION)
        4    0.000    0.000    0.001    0.000 lowering.py:52(__init__)
      490    0.001    0.000    0.001    0.000 sre_parse.py:285(tell)
      827    0.001    0.000    0.001    0.000 sre_parse.py:248(match)
     1539    0.001    0.000    0.001    0.000 models.py:89(traverse)
       32    0.000    0.000    0.001    0.000 interpreter.py:576(op_LOAD_GLOBAL)
       40    0.000    0.000    0.001    0.000 models.py:521(get_argument_type)
     1203    0.001    0.000    0.001    0.000 ir.py:479(__init__)
      405    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:780(find_spec)
     1556    0.001    0.000    0.001    0.000 abstract.py:147(is_precise)
       40    0.000    0.000    0.001    0.000 fromnumeric.py:2456(prod)
       38    0.001    0.000    0.001    0.000 {built-in method posix.listdir}
       44    0.000    0.000    0.001    0.000 instructions.py:275(__init__)
     1243    0.001    0.000    0.001    0.000 {method 'index' of 'tuple' objects}
        8    0.000    0.000    0.001    0.000 models.py:494(__init__)
        3    0.000    0.000    0.001    0.000 models.py:837(__init__)
       24    0.000    0.000    0.001    0.000 interpreter.py:692(op_GET_ITER)
        5    0.000    0.000    0.001    0.000 codegen.py:642(create_library)
        1    0.000    0.000    0.001    0.001 cgutils.py:3(<module>)
     1200    0.001    0.000    0.001    0.000 abstract.py:85(__init__)
       16    0.000    0.000    0.001    0.000 pythonapi.py:250(err_occurred)
      190    0.001    0.000    0.001    0.000 misc.py:46(__init__)
      709    0.001    0.000    0.001    0.000 utils.py:259(__setitem__)
        1    0.000    0.000    0.001    0.001 getlimits.py:3(<module>)
        8    0.000    0.000    0.001    0.000 context.py:270(resolve_module_constants)
      353    0.001    0.000    0.001    0.000 {built-in method _imp._fix_co_filename}
        5    0.000    0.000    0.001    0.000 codegen.py:71(__init__)
        2    0.000    0.000    0.001    0.001 transforms.py:54(_loop_lift_get_candidate_infos)
     1032    0.001    0.000    0.001    0.000 ffi.py:208(detach)
       48    0.000    0.000    0.001    0.000 instructions.py:371(__init__)
        1    0.000    0.000    0.001    0.001 setobj.py:3(<module>)
        1    0.000    0.000    0.001    0.001 npytypes.py:1(<module>)
       12    0.000    0.000    0.001    0.000 abstract.py:173(__getitem__)
      193    0.000    0.000    0.001    0.000 ufunc_db.py:18(_lazy_init_db)
        2    0.000    0.000    0.001    0.001 caching.py:119(ensure_cache_path)
        1    0.000    0.000    0.001    0.001 interpreter.py:1(<module>)
       43    0.000    0.000    0.001    0.000 templates.py:593(wrapper)
        1    0.000    0.000    0.001    0.001 instructions.py:3(<module>)
        4    0.000    0.000    0.001    0.000 pythonapi.py:1247(return_none)
        8    0.000    0.000    0.001    0.000 pythonapi.py:1193(nrt_adapt_ndarray_from_python)
        1    0.000    0.000    0.001    0.001 types.py:3(<module>)
      455    0.001    0.000    0.001    0.000 types.py:139(gep)
        1    0.000    0.000    0.001    0.001 fftpack.py:32(<module>)
      867    0.001    0.000    0.001    0.000 numpy_support.py:85(from_dtype)
       40    0.000    0.000    0.001    0.000 models.py:522(<listcomp>)
        1    0.000    0.000    0.001    0.001 pickle.py:181(<listcomp>)
      305    0.001    0.000    0.001    0.000 socket.py:76(<lambda>)
      308    0.001    0.000    0.001    0.000 socket.py:91(<lambda>)
       35    0.000    0.000    0.001    0.000 contextlib.py:129(contextmanager)
        8    0.000    0.000    0.001    0.000 models.py:500(<listcomp>)
      462    0.001    0.000    0.001    0.000 models.py:48(get_argument_type)
      318    0.001    0.000    0.001    0.000 ir.py:733(copy)
      307    0.001    0.000    0.001    0.000 socket.py:86(<lambda>)
      291    0.001    0.000    0.001    0.000 types.py:370(_to_string)
        2    0.000    0.000    0.001    0.000 transforms.py:14(_extract_loop_lifting_candidates)
        1    0.000    0.000    0.001    0.001 defmatrix.py:1(<module>)
      306    0.001    0.000    0.001    0.000 socket.py:81(<lambda>)
     1154    0.001    0.000    0.001    0.000 ir.py:61(define)
        2    0.000    0.000    0.001    0.000 transforms.py:46(<listcomp>)
       46    0.000    0.000    0.001    0.000 typeinfer.py:788(seed_type)
      706    0.001    0.000    0.001    0.000 typeinfer.py:32(__init__)
       47    0.000    0.000    0.001    0.000 base.py:412(get_argument_type)
      972    0.001    0.000    0.001    0.000 ffi.py:191(__init__)
     1472    0.001    0.000    0.001    0.000 controlflow.py:369(<genexpr>)
       11    0.000    0.000    0.001    0.000 pythonapi.py:211(get_type)
      344    0.001    0.000    0.001    0.000 types.py:363(elements)
        1    0.000    0.000    0.001    0.001 numbers.py:6(<module>)
        1    0.000    0.000    0.001    0.001 itanium_mangler.py:29(<module>)
        1    0.000    0.000    0.001    0.001 io_support.py:1(<module>)
       96    0.000    0.000    0.001    0.000 dataflow.py:246(op_LOAD_CONST)
       10    0.000    0.000    0.001    0.000 abc.py:151(register)
      418    0.001    0.000    0.001    0.000 types.py:437(gep)
        2    0.000    0.000    0.001    0.000 dis.py:372(findlabels)
     1345    0.001    0.000    0.001    0.000 {method 'isupper' of 'str' objects}
       88    0.001    0.000    0.001    0.000 posixpath.py:75(join)
       16    0.000    0.000    0.001    0.000 inspect.py:2095(_signature_from_function)
     1336    0.001    0.000    0.001    0.000 controlflow.py:437(<genexpr>)
        6    0.000    0.000    0.001    0.000 compiler.py:394(stage_preserve_ir)
   242/91    0.000    0.000    0.001    0.000 models.py:103(traverse_types)
        1    0.000    0.000    0.001    0.001 plyparser.py:85(template)
       67    0.000    0.000    0.001    0.000 re.py:184(sub)
        8    0.000    0.000    0.001    0.000 enum.py:855(<listcomp>)
      160    0.000    0.000    0.001    0.000 sre_compile.py:388(_simple)
       19    0.000    0.000    0.001    0.000 arrayobj.py:51(make_array)
       80    0.000    0.000    0.001    0.000 fromnumeric.py:2771(around)
       38    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1196(__init__)
       59    0.000    0.000    0.001    0.000 ffi.py:238(__exit__)
     1154    0.001    0.000    0.001    0.000 ir.py:73(__contains__)
      102    0.000    0.000    0.001    0.000 re.py:169(match)
        1    0.000    0.000    0.001    0.001 functions.py:1(<module>)
        2    0.000    0.000    0.001    0.000 tempfile.py:571(TemporaryFile)
        9    0.000    0.000    0.001    0.000 callconv.py:94(get_return_type)
        1    0.000    0.000    0.001    0.001 opcode.py:5(<module>)
     1028    0.001    0.000    0.001    0.000 ir.py:20(__init__)
      231    0.001    0.000    0.001    0.000 templates.py:626(register)
      127    0.000    0.000    0.001    0.000 core.py:101(int)
        1    0.000    0.000    0.001    0.001 setdecl.py:1(<module>)
        1    0.000    0.000    0.001    0.001 ufunc_db.py:26(get_ufuncs)
       20    0.000    0.000    0.001    0.000 builtins.py:137(choose_result_int)
       16    0.000    0.000    0.001    0.000 numbers.py:54(int_mul_impl)
        1    0.000    0.000    0.001    0.001 ufunc_db.py:46(_fill_ufunc_db)
        4    0.000    0.000    0.001    0.000 pythonapi.py:296(err_set_none)
        1    0.000    0.000    0.001    0.001 lzma.py:9(<module>)
        2    0.000    0.000    0.001    0.000 transforms.py:36(cannot_yield)
       40    0.000    0.000    0.001    0.000 fromnumeric.py:1778(sum)
       18    0.000    0.000    0.001    0.000 typeof.py:35(typeof_impl)
        4    0.000    0.000    0.001    0.000 pythonapi.py:1151(make_none)
        1    0.000    0.000    0.001    0.001 randomimpl.py:3(<module>)
       24    0.000    0.000    0.001    0.000 instructions.py:487(descr)
     1006    0.001    0.000    0.001    0.000 {method 'strip' of 'str' objects}
        8    0.000    0.000    0.001    0.000 packer.py:192(unflatten)
        2    0.000    0.000    0.001    0.000 smartarray.py:1(<module>)
      318    0.001    0.000    0.001    0.000 ir.py:288(<genexpr>)
        1    0.000    0.000    0.001    0.001 imputils.py:3(<module>)
       48    0.000    0.000    0.001    0.000 module.py:66(_dispose)
      164    0.001    0.000    0.001    0.000 controlflow.py:587(_start_new_block)
     1118    0.001    0.000    0.001    0.000 ir.py:67(get)
        1    0.000    0.000    0.001    0.001 pythonapi.py:422(dict_pack)
        6    0.000    0.000    0.001    0.000 pythonapi.py:1058(object_setitem)
       48    0.000    0.000    0.001    0.000 builtins.py:88(generic)
       38    0.000    0.000    0.001    0.000 _inspect.py:142(formatargspec)
      164    0.001    0.000    0.001    0.000 interpreter.py:278(insert_block)
       63    0.000    0.000    0.001    0.000 itanium_mangler.py:87(_escape_string)
      800    0.001    0.000    0.001    0.000 arraypad.py:1046(<genexpr>)
      104    0.000    0.000    0.001    0.000 dataflow.py:226(op_STORE_FAST)
      210    0.001    0.000    0.001    0.000 enum.py:351(__setattr__)
       66    0.000    0.000    0.001    0.000 extending.py:51(overload)
      132    0.001    0.000    0.001    0.000 pythonapi.py:110(add_const)
     1088    0.001    0.000    0.001    0.000 bytecode.py:77(is_jump)
      337    0.001    0.000    0.001    0.000 typeinfer.py:870(propagate_refined_type)
       12    0.000    0.000    0.001    0.000 typeinfer.py:953(get_state_token)
        1    0.000    0.000    0.001    0.001 c_ast.py:19(<module>)
      131    0.000    0.000    0.001    0.000 enum.py:20(_is_descriptor)
        1    0.000    0.000    0.001    0.001 targets.py:1(<module>)
        2    0.000    0.000    0.001    0.000 tempfile.py:249(_mkstemp_inner)
      706    0.001    0.000    0.001    0.000 {built-in method from_bytes}
        6    0.000    0.000    0.001    0.000 lowering.py:870(<listcomp>)
        1    0.000    0.000    0.001    0.001 serialize.py:3(<module>)
      268    0.000    0.000    0.001    0.000 __init__.py:422(<genexpr>)
      132    0.000    0.000    0.001    0.000 passmanagers.py:116(finalize)
       92    0.000    0.000    0.001    0.000 listdecl.py:180(generic)
        2    0.000    0.000    0.001    0.000 function_base.py:1(<module>)
       81    0.001    0.000    0.001    0.000 _methods.py:43(_count_reduce_items)
      136    0.001    0.000    0.001    0.000 __init__.py:365(__getitem__)
       24    0.000    0.000    0.001    0.000 inline_closurecall.py:521(_inline_arraycall)
      354    0.001    0.000    0.001    0.000 linecache.py:147(lazycache)
        1    0.000    0.000    0.001    0.001 records.py:36(<module>)
        3    0.001    0.000    0.001    0.000 npydecl.py:188(install_operations)
        8    0.000    0.000    0.001    0.000 npydecl.py:490(typer)
        1    0.000    0.000    0.001    0.001 values.py:4(<module>)
        4    0.000    0.000    0.001    0.000 codegen.py:126(_get_module_for_linking)
      979    0.001    0.000    0.001    0.000 imputils.py:27(lower)
        1    0.000    0.000    0.001    0.001 fromnumeric.py:3(<module>)
      132    0.000    0.000    0.001    0.000 passmanagers.py:109(initialize)
      812    0.001    0.000    0.001    0.000 _utils.py:60(set_metadata)
        1    0.000    0.000    0.001    0.001 ir.py:1(<module>)
       18    0.000    0.000    0.001    0.000 consts.py:81(_infer_call)
       16    0.000    0.000    0.001    0.000 interpreter.py:720(op_BINARY_SUBSCR)
        1    0.000    0.000    0.001    0.001 _distributor_init.py:10(<module>)
      270    0.000    0.000    0.001    0.000 ir.py:280(<genexpr>)
       22    0.000    0.000    0.001    0.000 copy.py:66(copy)
       14    0.000    0.000    0.001    0.000 npydecl.py:373(_numpy_redirect)
      419    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:369(__init__)
       78    0.000    0.000    0.001    0.000 listdecl.py:155(generic)
        1    0.000    0.000    0.001    0.001 nrtdynmod.py:44(_define_nrt_incref)
        1    0.000    0.000    0.001    0.001 __init__.py:57(_ensure_llvm)
